"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2018-06-13T13:29:04.899+09:00"
"RESULT_INF"
"TOTAL_NUMBER","2070"
"FROM_NUMBER","1"
"TO_NUMBER","2070"
"TABLE_INF","0003142014"
"STAT_NAME","00200521","国勢調査"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","平成27年国勢調査 速報集計 抽出速報集計"
"TITLE","00110","年齢(各歳)，男女別人口，年齢別割合，平均年齢及び年齢中位数(総数及び日本人) 全国(市部・郡部)"
"CYCLE","-"
"SURVEY_DATE","201510"
"OPEN_DATE","2016-06-29"
"SMALL_AREA","0"
"MAIN_CATEGORY","02","人口・世帯"
"SUB_CATEGORY","01","人口"
"OVERALL_TOTAL_NUMBER","2070"
"UPDATED_DATE","2016-09-01"
"STATISTICS_NAME_SPEC","平成27年国勢調査","速報集計","抽出速報集計","","",""
"TITLE_SPEC","","年齢(各歳)，男女別人口，年齢別割合，平均年齢及び年齢中位数(総数及び日本人)","全国(市部・郡部)","",""
"NOTE","***","当該数値がないもの"
"NOTE","-","当該数値がないもの"
"VALUE"
"tab_code","表章項目","cat01_code","国籍_2015","cat02_code","男女別_2015","cat03_code","年齢_2015","area_code","地域（2015）","time_code","時間軸(年次)","unit","value"
"020","人口","0150","日本人","0010","男","0930","92歳","00001","全国市部","2015000000","2015年","人","48800"
"020","人口","0150","日本人","0010","男","0930","92歳","00002","全国郡部","2015000000","2015年","人","7400"
"020","人口","0150","日本人","0010","男","0940","93歳","00000","全国","2015000000","2015年","人","44700"
"020","人口","0150","日本人","0010","男","0940","93歳","00001","全国市部","2015000000","2015年","人","40000"
"020","人口","0150","日本人","0010","男","0940","93歳","00002","全国郡部","2015000000","2015年","人","4700"
"020","人口","0150","日本人","0010","男","0950","94歳","00000","全国","2015000000","2015年","人","37000"
"020","人口","0150","日本人","0010","男","0950","94歳","00001","全国市部","2015000000","2015年","人","32900"
"020","人口","0150","日本人","0010","男","0950","94歳","00002","全国郡部","2015000000","2015年","人","4100"
"020","人口","0150","日本人","0010","男","0960","95歳","00000","全国","2015000000","2015年","人","24400"
"020","人口","0150","日本人","0010","男","0960","95歳","00001","全国市部","2015000000","2015年","人","21500"
"020","人口","0150","日本人","0010","男","0960","95歳","00002","全国郡部","2015000000","2015年","人","2900"
"020","人口","0150","日本人","0010","男","0970","96歳","00000","全国","2015000000","2015年","人","17800"
"020","人口","0150","日本人","0010","男","0970","96歳","00001","全国市部","2015000000","2015年","人","15600"
"020","人口","0150","日本人","0010","男","0970","96歳","00002","全国郡部","2015000000","2015年","人","2200"
"020","人口","0150","日本人","0010","男","0980","97歳","00000","全国","2015000000","2015年","人","11200"
"020","人口","0150","日本人","0010","男","0980","97歳","00001","全国市部","2015000000","2015年","人","10000"
"020","人口","0150","日本人","0010","男","0980","97歳","00002","全国郡部","2015000000","2015年","人","1200"
"020","人口","0150","日本人","0010","男","0990","98歳","00000","全国","2015000000","2015年","人","7800"
"020","人口","0150","日本人","0010","男","0990","98歳","00001","全国市部","2015000000","2015年","人","6900"
"020","人口","0150","日本人","0010","男","0990","98歳","00002","全国郡部","2015000000","2015年","人","900"
"020","人口","0150","日本人","0010","男","1000","99歳","00000","全国","2015000000","2015年","人","5600"
"020","人口","0150","日本人","0010","男","1000","99歳","00001","全国市部","2015000000","2015年","人","4800"
"020","人口","0150","日本人","0010","男","1000","99歳","00002","全国郡部","2015000000","2015年","人","800"
"020","人口","0150","日本人","0010","男","1460","100歳以上","00000","全国","2015000000","2015年","人","8800"
"020","人口","0150","日本人","0010","男","1460","100歳以上","00001","全国市部","2015000000","2015年","人","7800"
"020","人口","0150","日本人","0010","男","1460","100歳以上","00002","全国郡部","2015000000","2015年","人","1000"
"020","人口","0150","日本人","0010","男","1490","年齢「不詳」","00000","全国","2015000000","2015年","人","457800"
"020","人口","0150","日本人","0010","男","1490","年齢「不詳」","00001","全国市部","2015000000","2015年","人","446400"
"020","人口","0150","日本人","0010","男","1490","年齢「不詳」","00002","全国郡部","2015000000","2015年","人","11400"
"020","人口","0150","日本人","0010","男","1500","平均年齢","00000","全国","2015000000","2015年","歳","44.86601"
"020","人口","0150","日本人","0010","男","1500","平均年齢","00001","全国市部","2015000000","2015年","歳","44.65887"
"020","人口","0150","日本人","0010","男","1500","平均年齢","00002","全国郡部","2015000000","2015年","歳","47.01986"
"020","人口","0150","日本人","0010","男","1510","年齢中位数","00000","全国","2015000000","2015年","歳","45.29923"
"020","人口","0150","日本人","0010","男","1510","年齢中位数","00001","全国市部","2015000000","2015年","歳","45.00848"
"020","人口","0150","日本人","0010","男","1510","年齢中位数","00002","全国郡部","2015000000","2015年","歳","48.78285"
"020","人口","0150","日本人","0010","男","1560","（再掲）15歳未満","00000","全国","2015000000","2015年","人","8006700"
"020","人口","0150","日本人","0010","男","1560","（再掲）15歳未満","00001","全国市部","2015000000","2015年","人","7317400"
"020","人口","0150","日本人","0010","男","1560","（再掲）15歳未満","00002","全国郡部","2015000000","2015年","人","689400"
"020","人口","0150","日本人","0010","男","1760","（再掲）15～64歳","00000","全国","2015000000","2015年","人","37511400"
"020","人口","0150","日本人","0010","男","1760","（再掲）15～64歳","00001","全国市部","2015000000","2015年","人","34407000"
"020","人口","0150","日本人","0010","男","1760","（再掲）15～64歳","00002","全国郡部","2015000000","2015年","人","3104400"
"020","人口","0150","日本人","0010","男","1770","（再掲）65歳以上","00000","全国","2015000000","2015年","人","14325700"
"020","人口","0150","日本人","0010","男","1770","（再掲）65歳以上","00001","全国市部","2015000000","2015年","人","12869100"
"020","人口","0150","日本人","0010","男","1770","（再掲）65歳以上","00002","全国郡部","2015000000","2015年","人","1456600"
"020","人口","0150","日本人","0010","男","1790","（再掲）75歳以上","00000","全国","2015000000","2015年","人","6202000"
"020","人口","0150","日本人","0010","男","1790","（再掲）75歳以上","00001","全国市部","2015000000","2015年","人","5533100"
"020","人口","0150","日本人","0010","男","1790","（再掲）75歳以上","00002","全国郡部","2015000000","2015年","人","668900"
"020","人口","0150","日本人","0010","男","1800","（再掲）85歳以上","00000","全国","2015000000","2015年","人","1467500"
"020","人口","0150","日本人","0010","男","1800","（再掲）85歳以上","00001","全国市部","2015000000","2015年","人","1287400"
"020","人口","0150","日本人","0010","男","1800","（再掲）85歳以上","00002","全国郡部","2015000000","2015年","人","180100"
"020","人口","0150","日本人","0010","男","1850","（年齢別割合（％））15歳未満","00000","全国","2015000000","2015年","","13.37937"
"020","人口","0150","日本人","0010","男","1850","（年齢別割合（％））15歳未満","00001","全国市部","2015000000","2015年","","13.40337"
"020","人口","0150","日本人","0010","男","1850","（年齢別割合（％））15歳未満","00002","全国郡部","2015000000","2015年","","13.12987"
"020","人口","0150","日本人","0010","男","1860","（年齢別割合（％））15～64歳","00000","全国","2015000000","2015年","","62.68214"
"020","人口","0150","日本人","0010","男","1860","（年齢別割合（％））15～64歳","00001","全国市部","2015000000","2015年","","63.02400"
"020","人口","0150","日本人","0010","男","1860","（年齢別割合（％））15～64歳","00002","全国郡部","2015000000","2015年","","59.12747"
"020","人口","0150","日本人","0010","男","1870","（年齢別割合（％））65歳以上","00000","全国","2015000000","2015年","","23.93849"
"020","人口","0150","日本人","0010","男","1870","（年齢別割合（％））65歳以上","00001","全国市部","2015000000","2015年","","23.57263"
"020","人口","0150","日本人","0010","男","1870","（年齢別割合（％））65歳以上","00002","全国郡部","2015000000","2015年","","27.74266"
"020","人口","0150","日本人","0010","男","1880","（年齢別割合（％））75歳以上","00000","全国","2015000000","2015年","","10.36359"
"020","人口","0150","日本人","0010","男","1880","（年齢別割合（％））75歳以上","00001","全国市部","2015000000","2015年","","10.13509"
"020","人口","0150","日本人","0010","男","1880","（年齢別割合（％））75歳以上","00002","全国郡部","2015000000","2015年","","12.73953"
"020","人口","0150","日本人","0010","男","1890","（年齢別割合（％））85歳以上","00000","全国","2015000000","2015年","","2.45218"
"020","人口","0150","日本人","0010","男","1890","（年齢別割合（％））85歳以上","00001","全国市部","2015000000","2015年","","2.35814"
"020","人口","0150","日本人","0010","男","1890","（年齢別割合（％））85歳以上","00002","全国郡部","2015000000","2015年","","3.43006"
"020","人口","0150","日本人","0020","女","0000","総数（年齢）","00000","全国","2015000000","2015年","人","63670700"
"020","人口","0150","日本人","0020","女","0000","総数（年齢）","00001","全国市部","2015000000","2015年","人","58061100"
"020","人口","0150","日本人","0020","女","0000","総数（年齢）","00002","全国郡部","2015000000","2015年","人","5609600"
"020","人口","0150","日本人","0020","女","0010","0歳","00000","全国","2015000000","2015年","人","459900"
"020","人口","0150","日本人","0020","女","0010","0歳","00001","全国市部","2015000000","2015年","人","423800"
"020","人口","0150","日本人","0020","女","0010","0歳","00002","全国郡部","2015000000","2015年","人","36200"
"020","人口","0150","日本人","0020","女","0020","1歳","00000","全国","2015000000","2015年","人","482100"
"020","人口","0150","日本人","0020","女","0020","1歳","00001","全国市部","2015000000","2015年","人","440800"
"020","人口","0150","日本人","0020","女","0020","1歳","00002","全国郡部","2015000000","2015年","人","41300"
"020","人口","0150","日本人","0020","女","0030","2歳","00000","全国","2015000000","2015年","人","502400"
"020","人口","0150","日本人","0020","女","0030","2歳","00001","全国市部","2015000000","2015年","人","460500"
"020","人口","0150","日本人","0020","女","0030","2歳","00002","全国郡部","2015000000","2015年","人","41900"
"020","人口","0150","日本人","0020","女","0040","3歳","00000","全国","2015000000","2015年","人","504900"
"020","人口","0150","日本人","0020","女","0040","3歳","00001","全国市部","2015000000","2015年","人","461100"
"020","人口","0150","日本人","0020","女","0040","3歳","00002","全国郡部","2015000000","2015年","人","43700"
"020","人口","0150","日本人","0020","女","0050","4歳","00000","全国","2015000000","2015年","人","509900"
"020","人口","0150","日本人","0020","女","0050","4歳","00001","全国市部","2015000000","2015年","人","466600"
"020","人口","0150","日本人","0020","女","0050","4歳","00002","全国郡部","2015000000","2015年","人","43300"
"020","人口","0150","日本人","0020","女","0060","5歳","00000","全国","2015000000","2015年","人","505000"
"020","人口","0150","日本人","0020","女","0060","5歳","00001","全国市部","2015000000","2015年","人","466600"
"020","人口","0150","日本人","0020","女","0060","5歳","00002","全国郡部","2015000000","2015年","人","38300"
"020","人口","0150","日本人","0020","女","0070","6歳","00000","全国","2015000000","2015年","人","498100"
"020","人口","0150","日本人","0020","女","0070","6歳","00001","全国市部","2015000000","2015年","人","453700"
"020","人口","0150","日本人","0020","女","0070","6歳","00002","全国郡部","2015000000","2015年","人","44400"
"020","人口","0150","日本人","0020","女","0080","7歳","00000","全国","2015000000","2015年","人","509200"
"020","人口","0150","日本人","0020","女","0080","7歳","00001","全国市部","2015000000","2015年","人","467300"
"020","人口","0150","日本人","0020","女","0080","7歳","00002","全国郡部","2015000000","2015年","人","41900"
"020","人口","0150","日本人","0020","女","0090","8歳","00000","全国","2015000000","2015年","人","505000"
"020","人口","0150","日本人","0020","女","0090","8歳","00001","全国市部","2015000000","2015年","人","457100"
"020","人口","0150","日本人","0020","女","0090","8歳","00002","全国郡部","2015000000","2015年","人","47900"
"020","人口","0150","日本人","0020","女","0100","9歳","00000","全国","2015000000","2015年","人","503100"
"020","人口","0150","日本人","0020","女","0100","9歳","00001","全国市部","2015000000","2015年","人","460400"
"020","人口","0150","日本人","0020","女","0100","9歳","00002","全国郡部","2015000000","2015年","人","42700"
"020","人口","0150","日本人","0020","女","0110","10歳","00000","全国","2015000000","2015年","人","510100"
"020","人口","0150","日本人","0020","女","0110","10歳","00001","全国市部","2015000000","2015年","人","465700"
"020","人口","0150","日本人","0020","女","0110","10歳","00002","全国郡部","2015000000","2015年","人","44400"
"020","人口","0150","日本人","0020","女","0120","11歳","00000","全国","2015000000","2015年","人","509200"
"020","人口","0150","日本人","0020","女","0120","11歳","00001","全国市部","2015000000","2015年","人","464000"
"020","人口","0150","日本人","0020","女","0120","11歳","00002","全国郡部","2015000000","2015年","人","45200"
"020","人口","0150","日本人","0020","女","0130","12歳","00000","全国","2015000000","2015年","人","539100"
"020","人口","0150","日本人","0020","女","0130","12歳","00001","全国市部","2015000000","2015年","人","490300"
"020","人口","0150","日本人","0020","女","0130","12歳","00002","全国郡部","2015000000","2015年","人","48800"
"020","人口","0150","日本人","0020","女","0140","13歳","00000","全国","2015000000","2015年","人","551700"
"020","人口","0150","日本人","0020","女","0140","13歳","00001","全国市部","2015000000","2015年","人","501500"
"020","人口","0150","日本人","0020","女","0140","13歳","00002","全国郡部","2015000000","2015年","人","50200"
"020","人口","0150","日本人","0020","女","0150","14歳","00000","全国","2015000000","2015年","人","563800"
"020","人口","0150","日本人","0020","女","0150","14歳","00001","全国市部","2015000000","2015年","人","514600"
"020","人口","0150","日本人","0020","女","0150","14歳","00002","全国郡部","2015000000","2015年","人","49200"
"020","人口","0150","日本人","0020","女","0160","15歳","00000","全国","2015000000","2015年","人","572400"
"020","人口","0150","日本人","0020","女","0160","15歳","00001","全国市部","2015000000","2015年","人","518900"
"020","人口","0150","日本人","0020","女","0160","15歳","00002","全国郡部","2015000000","2015年","人","53500"
"020","人口","0150","日本人","0020","女","0170","16歳","00000","全国","2015000000","2015年","人","573800"
"020","人口","0150","日本人","0020","女","0170","16歳","00001","全国市部","2015000000","2015年","人","527400"
"020","人口","0150","日本人","0020","女","0170","16歳","00002","全国郡部","2015000000","2015年","人","46400"
"020","人口","0150","日本人","0020","女","0180","17歳","00000","全国","2015000000","2015年","人","576700"
"020","人口","0150","日本人","0020","女","0180","17歳","00001","全国市部","2015000000","2015年","人","527000"
"020","人口","0150","日本人","0020","女","0180","17歳","00002","全国郡部","2015000000","2015年","人","49600"
"020","人口","0150","日本人","0020","女","0190","18歳","00000","全国","2015000000","2015年","人","563400"
"020","人口","0150","日本人","0020","女","0190","18歳","00001","全国市部","2015000000","2015年","人","514900"
"020","人口","0150","日本人","0020","女","0190","18歳","00002","全国郡部","2015000000","2015年","人","48500"
"020","人口","0150","日本人","0020","女","0200","19歳","00000","全国","2015000000","2015年","人","554500"
"020","人口","0150","日本人","0020","女","0200","19歳","00001","全国市部","2015000000","2015年","人","514500"
"020","人口","0150","日本人","0020","女","0200","19歳","00002","全国郡部","2015000000","2015年","人","40000"
"020","人口","0150","日本人","0020","女","0210","20歳","00000","全国","2015000000","2015年","人","589300"
"020","人口","0150","日本人","0020","女","0210","20歳","00001","全国市部","2015000000","2015年","人","547900"
"020","人口","0150","日本人","0020","女","0210","20歳","00002","全国郡部","2015000000","2015年","人","41400"
"020","人口","0150","日本人","0020","女","0220","21歳","00000","全国","2015000000","2015年","人","592400"
"020","人口","0150","日本人","0020","女","0220","21歳","00001","全国市部","2015000000","2015年","人","548400"
"020","人口","0150","日本人","0020","女","0220","21歳","00002","全国郡部","2015000000","2015年","人","44100"
"020","人口","0150","日本人","0020","女","0230","22歳","00000","全国","2015000000","2015年","人","566800"
"020","人口","0150","日本人","0020","女","0230","22歳","00001","全国市部","2015000000","2015年","人","525900"
"020","人口","0150","日本人","0020","女","0230","22歳","00002","全国郡部","2015000000","2015年","人","40900"
"020","人口","0150","日本人","0020","女","0240","23歳","00000","全国","2015000000","2015年","人","571700"
"020","人口","0150","日本人","0020","女","0240","23歳","00001","全国市部","2015000000","2015年","人","526500"
"020","人口","0150","日本人","0020","女","0240","23歳","00002","全国郡部","2015000000","2015年","人","45200"
"020","人口","0150","日本人","0020","女","0250","24歳","00000","全国","2015000000","2015年","人","580300"
"020","人口","0150","日本人","0020","女","0250","24歳","00001","全国市部","2015000000","2015年","人","535000"
"020","人口","0150","日本人","0020","女","0250","24歳","00002","全国郡部","2015000000","2015年","人","45200"
"020","人口","0150","日本人","0020","女","0260","25歳","00000","全国","2015000000","2015年","人","564600"
"020","人口","0150","日本人","0020","女","0260","25歳","00001","全国市部","2015000000","2015年","人","524200"
"020","人口","0150","日本人","0020","女","0260","25歳","00002","全国郡部","2015000000","2015年","人","40400"
"020","人口","0150","日本人","0020","女","0270","26歳","00000","全国","2015000000","2015年","人","591200"
"020","人口","0150","日本人","0020","女","0270","26歳","00001","全国市部","2015000000","2015年","人","547000"
"020","人口","0150","日本人","0020","女","0270","26歳","00002","全国郡部","2015000000","2015年","人","44200"
"020","人口","0150","日本人","0020","女","0280","27歳","00000","全国","2015000000","2015年","人","608100"
"020","人口","0150","日本人","0020","女","0280","27歳","00001","全国市部","2015000000","2015年","人","565700"
"020","人口","0150","日本人","0020","女","0280","27歳","00002","全国郡部","2015000000","2015年","人","42300"
"020","人口","0150","日本人","0020","女","0290","28歳","00000","全国","2015000000","2015年","人","632400"
"020","人口","0150","日本人","0020","女","0290","28歳","00001","全国市部","2015000000","2015年","人","588600"
"020","人口","0150","日本人","0020","女","0290","28歳","00002","全国郡部","2015000000","2015年","人","43800"
"020","人口","0150","日本人","0020","女","0300","29歳","00000","全国","2015000000","2015年","人","633500"
"020","人口","0150","日本人","0020","女","0300","29歳","00001","全国市部","2015000000","2015年","人","585200"
"020","人口","0150","日本人","0020","女","0300","29歳","00002","全国郡部","2015000000","2015年","人","48200"
"020","人口","0150","日本人","0020","女","0310","30歳","00000","全国","2015000000","2015年","人","667400"
"020","人口","0150","日本人","0020","女","0310","30歳","00001","全国市部","2015000000","2015年","人","616000"
"020","人口","0150","日本人","0020","女","0310","30歳","00002","全国郡部","2015000000","2015年","人","51400"
"020","人口","0150","日本人","0020","女","0320","31歳","00000","全国","2015000000","2015年","人","687700"
"020","人口","0150","日本人","0020","女","0320","31歳","00001","全国市部","2015000000","2015年","人","637400"
"020","人口","0150","日本人","0020","女","0320","31歳","00002","全国郡部","2015000000","2015年","人","50300"
"020","人口","0150","日本人","0020","女","0330","32歳","00000","全国","2015000000","2015年","人","691500"
"020","人口","0150","日本人","0020","女","0330","32歳","00001","全国市部","2015000000","2015年","人","639000"
"020","人口","0150","日本人","0020","女","0330","32歳","00002","全国郡部","2015000000","2015年","人","52500"
"020","人口","0150","日本人","0020","女","0340","33歳","00000","全国","2015000000","2015年","人","704700"
"020","人口","0150","日本人","0020","女","0340","33歳","00001","全国市部","2015000000","2015年","人","656800"
"020","人口","0150","日本人","0020","女","0340","33歳","00002","全国郡部","2015000000","2015年","人","48000"
"020","人口","0150","日本人","0020","女","0350","34歳","00000","全国","2015000000","2015年","人","691400"
"020","人口","0150","日本人","0020","女","0350","34歳","00001","全国市部","2015000000","2015年","人","637400"
"020","人口","0150","日本人","0020","女","0350","34歳","00002","全国郡部","2015000000","2015年","人","54000"
"020","人口","0150","日本人","0020","女","0360","35歳","00000","全国","2015000000","2015年","人","732400"
"020","人口","0150","日本人","0020","女","0360","35歳","00001","全国市部","2015000000","2015年","人","679700"
"020","人口","0150","日本人","0020","女","0360","35歳","00002","全国郡部","2015000000","2015年","人","52700"
"020","人口","0150","日本人","0020","女","0370","36歳","00000","全国","2015000000","2015年","人","769000"
"020","人口","0150","日本人","0020","女","0370","36歳","00001","全国市部","2015000000","2015年","人","708000"
"020","人口","0150","日本人","0020","女","0370","36歳","00002","全国郡部","2015000000","2015年","人","60900"
"020","人口","0150","日本人","0020","女","0380","37歳","00000","全国","2015000000","2015年","人","798900"
"020","人口","0150","日本人","0020","女","0380","37歳","00001","全国市部","2015000000","2015年","人","737200"
"020","人口","0150","日本人","0020","女","0380","37歳","00002","全国郡部","2015000000","2015年","人","61700"
"020","人口","0150","日本人","0020","女","0390","38歳","00000","全国","2015000000","2015年","人","811700"
"020","人口","0150","日本人","0020","女","0390","38歳","00001","全国市部","2015000000","2015年","人","747600"
"020","人口","0150","日本人","0020","女","0390","38歳","00002","全国郡部","2015000000","2015年","人","64200"
"020","人口","0150","日本人","0020","女","0400","39歳","00000","全国","2015000000","2015年","人","849200"
"020","人口","0150","日本人","0020","女","0400","39歳","00001","全国市部","2015000000","2015年","人","784200"
"020","人口","0150","日本人","0020","女","0400","39歳","00002","全国郡部","2015000000","2015年","人","65000"
"020","人口","0150","日本人","0020","女","0410","40歳","00000","全国","2015000000","2015年","人","899200"
"020","人口","0150","日本人","0020","女","0410","40歳","00001","全国市部","2015000000","2015年","人","835000"
"020","人口","0150","日本人","0020","女","0410","40歳","00002","全国郡部","2015000000","2015年","人","64300"
"020","人口","0150","日本人","0020","女","0420","41歳","00000","全国","2015000000","2015年","人","949400"
"020","人口","0150","日本人","0020","女","0420","41歳","00001","全国市部","2015000000","2015年","人","880300"
"020","人口","0150","日本人","0020","女","0420","41歳","00002","全国郡部","2015000000","2015年","人","69100"
"020","人口","0150","日本人","0020","女","0430","42歳","00000","全国","2015000000","2015年","人","964600"
"020","人口","0150","日本人","0020","女","0430","42歳","00001","全国市部","2015000000","2015年","人","891100"
"020","人口","0150","日本人","0020","女","0430","42歳","00002","全国郡部","2015000000","2015年","人","73500"
"020","人口","0150","日本人","0020","女","0440","43歳","00000","全国","2015000000","2015年","人","932000"
"020","人口","0150","日本人","0020","女","0440","43歳","00001","全国市部","2015000000","2015年","人","860600"
"020","人口","0150","日本人","0020","女","0440","43歳","00002","全国郡部","2015000000","2015年","人","71400"
"020","人口","0150","日本人","0020","女","0450","44歳","00000","全国","2015000000","2015年","人","930800"
"020","人口","0150","日本人","0020","女","0450","44歳","00001","全国市部","2015000000","2015年","人","856600"
"020","人口","0150","日本人","0020","女","0450","44歳","00002","全国郡部","2015000000","2015年","人","74200"
"020","人口","0150","日本人","0020","女","0460","45歳","00000","全国","2015000000","2015年","人","880000"
"020","人口","0150","日本人","0020","女","0460","45歳","00001","全国市部","2015000000","2015年","人","817100"
"020","人口","0150","日本人","0020","女","0460","45歳","00002","全国郡部","2015000000","2015年","人","62900"
"020","人口","0150","日本人","0020","女","0470","46歳","00000","全国","2015000000","2015年","人","900600"
"020","人口","0150","日本人","0020","女","0470","46歳","00001","全国市部","2015000000","2015年","人","831700"
"020","人口","0150","日本人","0020","女","0470","46歳","00002","全国郡部","2015000000","2015年","人","68900"
"020","人口","0150","日本人","0020","女","0480","47歳","00000","全国","2015000000","2015年","人","855900"
"020","人口","0150","日本人","0020","女","0480","47歳","00001","全国市部","2015000000","2015年","人","791200"
"020","人口","0150","日本人","0020","女","0480","47歳","00002","全国郡部","2015000000","2015年","人","64800"
"020","人口","0150","日本人","0020","女","0490","48歳","00000","全国","2015000000","2015年","人","875400"
"020","人口","0150","日本人","0020","女","0490","48歳","00001","全国市部","2015000000","2015年","人","808600"
"020","人口","0150","日本人","0020","女","0490","48歳","00002","全国郡部","2015000000","2015年","人","66800"
"020","人口","0150","日本人","0020","女","0500","49歳","00000","全国","2015000000","2015年","人","681200"
"020","人口","0150","日本人","0020","女","0500","49歳","00001","全国市部","2015000000","2015年","人","624800"
"020","人口","0150","日本人","0020","女","0500","49歳","00002","全国郡部","2015000000","2015年","人","56300"
"020","人口","0150","日本人","0020","女","0510","50歳","00000","全国","2015000000","2015年","人","833700"
"020","人口","0150","日本人","0020","女","0510","50歳","00001","全国市部","2015000000","2015年","人","763900"
"020","人口","0150","日本人","0020","女","0510","50歳","00002","全国郡部","2015000000","2015年","人","69800"
"020","人口","0150","日本人","0020","女","0520","51歳","00000","全国","2015000000","2015年","人","787400"
"020","人口","0150","日本人","0020","女","0520","51歳","00001","全国市部","2015000000","2015年","人","722800"
"020","人口","0150","日本人","0020","女","0520","51歳","00002","全国郡部","2015000000","2015年","人","64600"
"020","人口","0150","日本人","0020","女","0530","52歳","00000","全国","2015000000","2015年","人","773400"
"020","人口","0150","日本人","0020","女","0530","52歳","00001","全国市部","2015000000","2015年","人","705700"
"020","人口","0150","日本人","0020","女","0530","52歳","00002","全国郡部","2015000000","2015年","人","67700"
"020","人口","0150","日本人","0020","女","0540","53歳","00000","全国","2015000000","2015年","人","749700"
"020","人口","0150","日本人","0020","女","0540","53歳","00001","全国市部","2015000000","2015年","人","687000"
"020","人口","0150","日本人","0020","女","0540","53歳","00002","全国郡部","2015000000","2015年","人","62700"
"020","人口","0150","日本人","0020","女","0550","54歳","00000","全国","2015000000","2015年","人","724200"
"020","人口","0150","日本人","0020","女","0550","54歳","00001","全国市部","2015000000","2015年","人","655600"
"020","人口","0150","日本人","0020","女","0550","54歳","00002","全国郡部","2015000000","2015年","人","68600"
"020","人口","0150","日本人","0020","女","0560","55歳","00000","全国","2015000000","2015年","人","748100"
"020","人口","0150","日本人","0020","女","0560","55歳","00001","全国市部","2015000000","2015年","人","676700"
"020","人口","0150","日本人","0020","女","0560","55歳","00002","全国郡部","2015000000","2015年","人","71400"
"020","人口","0150","日本人","0020","女","0570","56歳","00000","全国","2015000000","2015年","人","754300"
"020","人口","0150","日本人","0020","女","0570","56歳","00001","全国市部","2015000000","2015年","人","684200"
"020","人口","0150","日本人","0020","女","0570","56歳","00002","全国郡部","2015000000","2015年","人","70100"
"020","人口","0150","日本人","0020","女","0580","57歳","00000","全国","2015000000","2015年","人","746400"
"020","人口","0150","日本人","0020","女","0580","57歳","00001","全国市部","2015000000","2015年","人","669100"
"020","人口","0150","日本人","0020","女","0580","57歳","00002","全国郡部","2015000000","2015年","人","77300"
"020","人口","0150","日本人","0020","女","0590","58歳","00000","全国","2015000000","2015年","人","713200"
"020","人口","0150","日本人","0020","女","0590","58歳","00001","全国市部","2015000000","2015年","人","646600"
"020","人口","0150","日本人","0020","女","0590","58歳","00002","全国郡部","2015000000","2015年","人","66700"
"020","人口","0150","日本人","0020","女","0600","59歳","00000","全国","2015000000","2015年","人","745500"
"020","人口","0150","日本人","0020","女","0600","59歳","00001","全国市部","2015000000","2015年","人","667600"
"020","人口","0150","日本人","0020","女","0600","59歳","00002","全国郡部","2015000000","2015年","人","77900"
"020","人口","0150","日本人","0020","女","0610","60歳","00000","全国","2015000000","2015年","人","794000"
"020","人口","0150","日本人","0020","女","0610","60歳","00001","全国市部","2015000000","2015年","人","716800"
"020","人口","0150","日本人","0020","女","0610","60歳","00002","全国郡部","2015000000","2015年","人","77200"
"020","人口","0150","日本人","0020","女","0620","61歳","00000","全国","2015000000","2015年","人","774000"
"020","人口","0150","日本人","0020","女","0620","61歳","00001","全国市部","2015000000","2015年","人","699100"
"020","人口","0150","日本人","0020","女","0620","61歳","00002","全国郡部","2015000000","2015年","人","74900"
"020","人口","0150","日本人","0020","女","0630","62歳","00000","全国","2015000000","2015年","人","837900"
"020","人口","0150","日本人","0020","女","0630","62歳","00001","全国市部","2015000000","2015年","人","749400"
"020","人口","0150","日本人","0020","女","0630","62歳","00002","全国郡部","2015000000","2015年","人","88500"
"020","人口","0150","日本人","0020","女","0640","63歳","00000","全国","2015000000","2015年","人","895900"
"020","人口","0150","日本人","0020","女","0640","63歳","00001","全国市部","2015000000","2015年","人","803800"
"020","人口","0150","日本人","0020","女","0640","63歳","00002","全国郡部","2015000000","2015年","人","92100"
"020","人口","0150","日本人","0020","女","0650","64歳","00000","全国","2015000000","2015年","人","930900"
"020","人口","0150","日本人","0020","女","0650","64歳","00001","全国市部","2015000000","2015年","人","842900"
"020","人口","0150","日本人","0020","女","0650","64歳","00002","全国郡部","2015000000","2015年","人","88000"
"020","人口","0150","日本人","0020","女","0660","65歳","00000","全国","2015000000","2015年","人","1023500"
"020","人口","0150","日本人","0020","女","0660","65歳","00001","全国市部","2015000000","2015年","人","922800"
"020","人口","0150","日本人","0020","女","0660","65歳","00002","全国郡部","2015000000","2015年","人","100700"
"020","人口","0150","日本人","0020","女","0670","66歳","00000","全国","2015000000","2015年","人","1106800"
"020","人口","0150","日本人","0020","女","0670","66歳","00001","全国市部","2015000000","2015年","人","1002600"
"020","人口","0150","日本人","0020","女","0670","66歳","00002","全国郡部","2015000000","2015年","人","104200"
"020","人口","0150","日本人","0020","女","0680","67歳","00000","全国","2015000000","2015年","人","1102500"
"020","人口","0150","日本人","0020","女","0680","67歳","00001","全国市部","2015000000","2015年","人","1002400"
"020","人口","0150","日本人","0020","女","0680","67歳","00002","全国郡部","2015000000","2015年","人","100000"
